survey_id,water_id,water_id_num,lon,lat,utm_x,utm_y,transect_location,transect_GRR,transect_id,river_class,year,week,weeks_all,juldate,dry_season,distance_to_water,distance_to_water_rounded,species,species_id,FEEDTYPE_A,feed_type_A_char,species_count
1144,818,818,35.002730,-7.59332,720956,9160150,1,alongside,9,2_midstream,2011,9,9,128,late,1149.33,1149,K,4,2,browser,3
1145,818,818,35.004670,-7.59187,721171,9160310,1,alongside,9,2_midstream,2011,9,9,128,late,1280.72,1281,E,3,3,mixed,6
1146,818,818,35.008730,-7.58898,721621,9160627,1,alongside,9,2_midstream,2011,9,9,128,late,1648.05,1648,I,1,3,mixed,1
1149,685,685,34.928200,-7.66832,712693,9151892,2,perpendicular,4,2_midstream,2011,9,9,129,late,1505,1505,E,3,3,mixed,3
1150,685,685,34.926020,-7.66589,712454,9152162,2,perpendicular,4,2_midstream,2011,9,9,129,late,1840.2,1840,G,2,2,browser,1
1151,685,685,34.924790,-7.66462,712319,9152303,2,perpendicular,4,2_midstream,2011,9,9,129,late,2027.48,2027,Z,5,1,grazer,2
1153,687,687,34.912730,-7.64972,710995,9153957,2,perpendicular,4,2_midstream,2011,9,9,129,late,4050.55,4051,I,1,3,mixed,16
1155,1320,1320,34.911860,-7.63681,710906,9155385,2,perpendicular,4,2_midstream,2011,9,9,129,late,4640.26,4640,I,1,3,mixed,22
1156,1320,1320,34.912270,-7.63656,710951,9155413,2,perpendicular,4,2_midstream,2011,9,9,129,late,4644.03,4644,I,1,3,mixed,3
1158,1320,1320,34.917550,-7.61785,711543,9157480,2,perpendicular,4,2_midstream,2011,9,9,129,late,3737.81,3738,Wh,6,4,omni,4
1159,1320,1320,34.917400,-7.61562,711527,9157726,2,perpendicular,4,2_midstream,2011,9,9,129,late,3619.46,3619,I,1,3,mixed,2
1160,1320,1320,34.921470,-7.61085,711979,9158252,2,perpendicular,4,2_midstream,2011,9,9,129,late,3883.68,3884,Wh,6,4,omni,3
1161,1320,1320,34.924210,-7.60885,712282,9158472,2,perpendicular,4,2_midstream,2011,9,9,129,late,4136.94,4137,G,2,2,browser,2
1163,459,459,34.835230,-7.79594,702374,9137821,1,alongside,7,1_upstream,2011,9,9,130,late,260.28,260,I,1,3,mixed,38
1164,456,456,34.832520,-7.7943,702076,9138004,1,alongside,7,1_upstream,2011,9,9,130,late,281.73,282,I,1,3,mixed,12
1165,427,427,34.806110,-7.80298,699158,9137057,1,alongside,7,1_upstream,2011,9,9,130,late,274.49,274,I,1,3,mixed,11
1166,405,405,34.790960,-7.80949,697484,9136344,1,alongside,7,1_upstream,2011,9,9,130,late,393.61,394,I,1,3,mixed,1
1167,390,390,34.779910,-7.81531,696263,9135705,1,alongside,7,1_upstream,2011,9,9,130,late,262.36,262,I,1,3,mixed,15
1168,382,382,34.772900,-7.81648,695489,9135579,1,alongside,7,1_upstream,2011,9,9,130,late,272.16,272,E,3,3,mixed,7
1169,379,379,34.769670,-7.81704,695132,9135519,1,alongside,7,1_upstream,2011,9,9,130,late,352.33,352,E,3,3,mixed,3
1170,353,353,34.748430,-7.82478,692786,9134672,1,alongside,7,1_upstream,2011,9,9,130,late,297.58,298,I,1,3,mixed,1
1171,662,662,34.927260,-7.68337,712582,9150228,1,alongside,8,2_midstream,2011,9,9,135,late,522.08,522,I,1,3,mixed,12
1172,642,642,34.916630,-7.68964,711406,9149539,1,alongside,8,2_midstream,2011,9,9,135,late,402.22,402,E,3,3,mixed,2
1173,642,642,34.916460,-7.68972,711387,9149531,1,alongside,8,2_midstream,2011,9,9,135,late,389.83,390,E,3,3,mixed,2
1174,629,629,34.898990,-7.69438,709457,9149024,1,alongside,8,2_midstream,2011,9,9,135,late,1185.51,1186,I,1,3,mixed,29
1175,628,628,34.893160,-7.69619,708813,9148826,1,alongside,8,2_midstream,2011,9,9,135,late,1693.13,1693,G,2,2,browser,1
1176,603,603,34.882810,-7.70423,707667,9147942,1,alongside,8,2_midstream,2011,9,9,135,late,1815.23,1815,I,1,3,mixed,3
1177,593,593,34.880090,-7.70926,707365,9147387,1,alongside,8,2_midstream,2011,9,9,135,late,1577.99,1578,E,3,3,mixed,1
1178,591,591,34.877200,-7.71099,707045,9147197,1,alongside,8,2_midstream,2011,9,9,135,late,1575.51,1576,E,3,3,mixed,6
1179,566,566,34.867250,-7.73297,705936,9144771,1,alongside,8,2_midstream,2011,9,9,135,late,163.42,163,I,1,3,mixed,3
1182,558,558,34.866670,-7.7423,705868,9143739,1,alongside,8,2_midstream,2011,9,9,135,late,366.87,367,G,2,2,browser,1
1183,557,557,34.868040,-7.74323,706019,9143636,1,alongside,8,2_midstream,2011,9,9,135,late,311.85,312,I,1,3,mixed,11
1184,557,557,34.868040,-7.74323,706019,9143636,1,alongside,8,2_midstream,2011,9,9,135,late,311.85,312,Wh,6,4,omni,1
1185,506,506,34.859730,-7.7735,705087,9140292,1,alongside,8,2_midstream,2011,9,9,135,late,260.2,260,I,1,3,mixed,6
1186,504,504,34.856750,-7.77613,704757,9140002,1,alongside,8,2_midstream,2011,9,9,135,late,251.6,252,I,1,3,mixed,1
1187,288,288,34.688780,-7.79924,686218,9137524,2,perpendicular,2,1_upstream,2011,9,9,136,late,4866.03,4866,G,2,2,browser,3
1189,288,288,34.677280,-7.79101,684953,9138439,2,perpendicular,2,1_upstream,2011,9,9,136,late,6103.86,6104,I,1,3,mixed,6
1190,287,287,34.672880,-7.78732,684470,9138849,2,perpendicular,2,1_upstream,2011,9,9,136,late,6666.17,6666,I,1,3,mixed,1
1191,1317,1317,34.637100,-7.76665,680532,9141151,2,perpendicular,2,1_upstream,2011,9,9,136,late,3676.03,3676,G,2,2,browser,1
1192,1317,1317,34.606990,-7.7757,677207,9140162,2,perpendicular,2,1_upstream,2011,9,9,136,late,376.5,376,I,1,3,mixed,8
1193,1317,1317,34.605110,-7.77393,677000,9140359,2,perpendicular,2,1_upstream,2011,9,9,136,late,90.91,91,Z,5,1,grazer,4
1194,442,442,34.820060,-7.79313,700702,9138139,2,perpendicular,3,1_upstream,2011,9,9,137,late,735.15,735,G,2,2,browser,1
1195,440,440,34.818770,-7.78851,700562,9138651,2,perpendicular,3,1_upstream,2011,9,9,137,late,1246.81,1247,G,2,2,browser,2
1197,451,451,34.809450,-7.74966,699552,9142952,2,perpendicular,3,1_upstream,2011,9,9,137,late,5568.12,5568,Z,5,1,grazer,4
1198,432,432,34.777670,-7.74779,696047,9143174,2,perpendicular,3,1_upstream,2011,9,9,137,late,6968.65,6969,K,4,2,browser,6
1199,431,431,34.767520,-7.74324,694929,9143682,2,perpendicular,3,1_upstream,2011,9,9,137,late,8020.72,8021,K,4,2,browser,3
1200,430,430,34.763880,-7.74283,694528,9143729,2,perpendicular,3,1_upstream,2011,9,9,137,late,8299.02,8299,K,4,2,browser,1
1201,290,290,34.701600,-7.84094,687614,9132906,1,alongside,6,1_upstream,2011,9,9,138,late,344.17,344,Wh,6,4,omni,2
1202,279,279,34.690480,-7.84377,686386,9132598,1,alongside,6,1_upstream,2011,9,9,138,late,248.57,249,I,1,3,mixed,2
1203,247,247,34.673060,-7.86435,684456,9130330,1,alongside,6,1_upstream,2011,9,9,138,late,212.84,213,B,10,1,grazer,9
1204,237,237,34.664220,-7.86952,683479,9129762,1,alongside,6,1_upstream,2011,9,9,138,late,222.46,222,I,1,3,mixed,2
1205,225,225,34.656740,-7.87136,682653,9129562,1,alongside,6,1_upstream,2011,9,9,138,late,352.36,352,K,4,2,browser,7
1206,225,225,34.656120,-7.87136,682584,9129562,1,alongside,6,1_upstream,2011,9,9,138,late,355.97,356,B,10,1,grazer,80
1207,204,204,34.640020,-7.87922,680806,9128700,1,alongside,6,1_upstream,2011,9,9,138,late,207.33,207,Wb,9,1,grazer,3
1208,192,192,34.628930,-7.8826,679581,9128331,1,alongside,6,1_upstream,2011,9,9,138,late,300.83,301,B,10,1,grazer,40
1209,185,185,34.624240,-7.88679,679062,9127869,1,alongside,6,1_upstream,2011,9,9,138,late,222.15,222,Wh,6,4,omni,2
1211,133,133,34.542360,-7.88674,670033,9127909,2,perpendicular,1,1_upstream,2011,9,9,139,late,5050.1,5050,CD,8,4,omni,1
1212,137,137,34.564540,-7.86647,672487,9130142,2,perpendicular,1,1_upstream,2011,9,9,139,late,4500.84,4501,G,2,2,browser,1
1213,138,138,34.567530,-7.85816,672821,9131059,2,perpendicular,1,1_upstream,2011,9,9,139,late,5129.99,5130,Z,5,1,grazer,4
1214,138,138,34.567530,-7.85816,672821,9131059,2,perpendicular,1,1_upstream,2011,9,9,139,late,5129.99,5130,I,1,3,mixed,8
1215,137,137,34.556800,-7.85044,671641,9131918,2,perpendicular,1,1_upstream,2011,9,9,139,late,6451.71,6452,I,1,3,mixed,2
1224,881,881,35.019120,-7.57054,722777,9162662,1,alongside,10,3_downstream,2011,9,9,140,late,2638.1,2638,I,1,3,mixed,5
1225,881,881,35.022280,-7.56428,723129,9163353,1,alongside,10,3_downstream,2011,9,9,140,late,2143.35,2143,Z,5,1,grazer,7
1227,881,881,35.023260,-7.56335,723238,9163455,1,alongside,10,3_downstream,2011,9,9,140,late,2027.87,2028,I,1,3,mixed,2
1229,881,881,35.031950,-7.56512,724196,9163255,1,alongside,10,3_downstream,2011,9,9,140,late,1105.89,1106,I,1,3,mixed,47
1230,928,928,35.058290,-7.53279,727120,9166817,1,alongside,10,3_downstream,2011,9,9,140,late,816.51,817,I,1,3,mixed,22
1231,928,928,35.058290,-7.53279,727120,9166817,1,alongside,10,3_downstream,2011,9,9,140,late,816.51,817,K,4,2,browser,1
1235,932,932,35.069290,-7.53073,728335,9167040,1,alongside,10,3_downstream,2011,9,9,140,late,277.01,277,I,1,3,mixed,8
1238,958,958,35.082500,-7.53165,729793,9166931,1,alongside,10,3_downstream,2011,9,9,140,late,860.96,861,I,1,3,mixed,7
1240,958,958,35.087890,-7.53087,730389,9167014,1,alongside,10,3_downstream,2011,9,9,140,late,298.41,298,E,3,3,mixed,8
1241,967,967,35.096410,-7.5221,731334,9167980,1,alongside,10,3_downstream,2011,9,9,140,late,493.04,493,I,1,3,mixed,12
1245,982,982,35.102380,-7.51202,731998,9169092,1,alongside,10,3_downstream,2011,9,9,140,late,382.46,382,Z,5,1,grazer,4
1246,982,982,35.102380,-7.51202,731998,9169092,1,alongside,10,3_downstream,2011,9,9,140,late,382.46,382,I,1,3,mixed,29
1247,999,999,35.107680,-7.5033,732588,9170054,1,alongside,10,3_downstream,2011,9,9,140,late,342.47,342,G,2,2,browser,9
1248,999,999,35.110350,-7.498,732886,9170639,1,alongside,10,3_downstream,2011,9,9,140,late,665.92,666,I,1,3,mixed,74
1249,1022,1022,35.115470,-7.49443,733453,9171031,1,alongside,10,3_downstream,2011,9,9,140,late,1162.63,1163,I,1,3,mixed,6
1250,1022,1022,35.123350,-7.4903,734325,9171483,1,alongside,10,3_downstream,2011,9,9,140,late,433.87,434,G,2,2,browser,1
1253,1022,1022,35.225280,-7.43438,745610,9177614,2,perpendicular,5,3_downstream,2011,9,9,141,late,12756.99,12757,I,1,3,mixed,5
1254,1022,1022,35.209250,-7.41817,743849,9179416,2,perpendicular,5,3_downstream,2011,9,9,141,late,12394.42,12394,I,1,3,mixed,2
1255,1022,1022,35.208030,-7.41482,743716,9179788,2,perpendicular,5,3_downstream,2011,9,9,141,late,12548.55,12549,I,1,3,mixed,7
1256,1022,1022,35.197340,-7.39979,742544,9181456,2,perpendicular,5,3_downstream,2011,9,9,141,late,13002.88,13003,I,1,3,mixed,4
1257,1022,1022,35.146510,-7.3913,736935,9182423,2,perpendicular,5,3_downstream,2011,9,9,141,late,11505.57,11506,I,1,3,mixed,1
1258,1022,1022,35.143220,-7.38749,736574,9182846,2,perpendicular,5,3_downstream,2011,9,9,141,late,11854.99,11855,CD,8,4,omni,1
1259,1022,1022,35.115290,-7.37523,733496,9184217,2,perpendicular,5,3_downstream,2011,9,9,141,late,13109.33,13109,I,1,3,mixed,5
1260,739,739,34.937290,-7.67512,713693,9151135,1,alongside,9,2_midstream,2011,10,10,142,late,5399.84,5400,I,1,3,mixed,26
1261,739,739,34.937210,-7.66478,713689,9152279,1,alongside,9,2_midstream,2011,10,10,142,late,5192.06,5192,E,3,3,mixed,1
1263,739,739,34.975680,-7.6582,717938,9152987,1,alongside,9,2_midstream,2011,10,10,142,late,974.34,974,I,1,3,mixed,48
1264,739,739,34.979610,-7.65795,718372,9153013,1,alongside,9,2_midstream,2011,10,10,142,late,591.04,591,I,1,3,mixed,8
1265,739,739,34.985680,-7.65799,719041,9153006,1,alongside,9,2_midstream,2011,10,10,142,late,364.33,364,I,1,3,mixed,9
1266,739,739,34.986730,-7.65674,719158,9153143,1,alongside,9,2_midstream,2011,10,10,142,late,542.02,542,G,2,2,browser,1
1267,739,739,34.988950,-7.65193,719405,9153674,1,alongside,9,2_midstream,2011,10,10,142,late,1125.06,1125,I,1,3,mixed,2
1268,739,739,34.990290,-7.63289,719563,9155780,1,alongside,9,2_midstream,2011,10,10,142,late,3170.78,3171,I,1,3,mixed,37
1269,817,817,34.997900,-7.62185,720408,9156997,1,alongside,9,2_midstream,2011,10,10,142,late,2111.8,2112,I,1,3,mixed,2
1270,817,817,35.000790,-7.62032,720728,9157165,1,alongside,9,2_midstream,2011,10,10,142,late,1845.45,1845,Wh,6,4,omni,3
1271,817,817,35.005260,-7.61942,721222,9157262,1,alongside,9,2_midstream,2011,10,10,142,late,1676.1,1676,I,1,3,mixed,70
1272,817,817,35.006010,-7.61649,721306,9157586,1,alongside,9,2_midstream,2011,10,10,142,late,1353.61,1354,I,1,3,mixed,5
1273,817,817,35.007040,-7.61118,721423,9158173,1,alongside,9,2_midstream,2011,10,10,142,late,786.58,787,I,1,3,mixed,7
